openalex_id,title,abstract,publication_year,journal,source_type,authors,cited_by_count,concepts,doi,work_type,language,author_count,authors_display,concepts_display
https://openalex.org/W2152642144,Global Epigenomic Reconfiguration During Mammalian Brain Development,"DNA methylation is implicated in mammalian brain development and plasticity underlying learning and memory. We report the genome-wide composition, patterning, cell specificity, and dynamics of DNA methylation at single-base resolution in human and mouse frontal cortex throughout their lifespan. Widespread methylome reconfiguration occurs during fetal to young adult development, coincident with synaptogenesis. During this period, highly conserved non-CG methylation (mCH) accumulates in neurons, but not glia, to become the dominant form of methylation in the human neuronal genome. Moreover, we found an mCH signature that identifies genes escaping X-chromosome inactivation. Last, whole-genome single-base resolution 5-hydroxymethylcytosine (hmC) maps revealed that hmC marks fetal brain cell genomes at putative regulatory regions that are CG-demethylated and activated in the adult brain and that CG demethylation at these hmC-poised loci depends on Tet2 activity.",2013,Science,journal,"['Ryan Lister', 'Eran A. Mukamel', 'Joseph R. Nery', 'Mark A. Urich', 'Clare A. Puddifoot', 'Nicholas D. Johnson', 'Jacinta Lucero', 'Yun Huang', 'Andrew J. Dwork', 'Matthew D. Schultz', 'Miao Yu', 'Julian Tonti‐Filippini', 'Holger Heyn', 'Shijun Hu', 'Joseph C. Wu', 'Anjana Rao', 'Manel Esteller', 'Chuan He', 'Fatemeh Haghighi', 'Terrence J. Sejnowski', 'M. Margarita Behrens', 'Joseph R. Ecker']",1901,"['Epigenetics', 'DNA methylation', 'Epigenomics', 'Biology', 'Epigenesis', 'Neuroscience', 'Brain development', 'Computational biology', 'Genetics', 'Gene expression', 'Gene']",https://doi.org/10.1126/science.1237905,article,en,22,"Ryan Lister, Eran A. Mukamel, Joseph R. Nery, Mark A. Urich, Clare A. Puddifoot","Epigenetics, DNA methylation, Epigenomics, Biology, Epigenesis"
https://openalex.org/W2025985542,REST: A Toolkit for Resting-State Functional Magnetic Resonance Imaging Data Processing,"Resting-state fMRI (RS-fMRI) has been drawing more and more attention in recent years. However, a publicly available, systematically integrated and easy-to-use tool for RS-fMRI data processing is still lacking. We developed a toolkit for the analysis of RS-fMRI data, namely the RESting-state fMRI data analysis Toolkit (REST). REST was developed in MATLAB with graphical user interface (GUI). After data preprocessing with SPM or AFNI, a few analytic methods can be performed in REST, including functional connectivity analysis based on linear correlation, regional homogeneity, amplitude of low frequency fluctuation (ALFF), and fractional ALFF. A few additional functions were implemented in REST, including a DICOM sorter, linear trend removal, bandpass filtering, time course extraction, regression of covariates, image calculator, statistical analysis, and slice viewer (for result visualization, multiple comparison correction, etc.). REST is an open-source package and is freely available at http://www.restfmri.net.",2011,PLoS ONE,journal,"['Xiaowei Song', 'Zhang-Ye Dong', 'Xiangyu Long', 'Sufang Li', 'Xi‐Nian Zuo', 'Chaozhe Zhu', 'Yong He', 'Chao‐Gan Yan', 'Yu‐Feng Zang']",1879,"['Resting state fMRI', 'Computer science', 'Rest (music)', 'DICOM', 'Preprocessor', 'Functional magnetic resonance imaging', 'Visualization', 'Graphical user interface', 'Homogeneity (statistics)', 'Data mining', 'Artificial intelligence', 'Pattern recognition (psychology)', 'Medicine', 'Machine learning', 'Neuroscience', 'Psychology', 'Cardiology', 'Programming language']",https://doi.org/10.1371/journal.pone.0025031,article,en,9,"Xiaowei Song, Zhang-Ye Dong, Xiangyu Long, Sufang Li, Xi‐Nian Zuo","Resting state fMRI, Computer science, Rest (music), DICOM, Preprocessor"
https://openalex.org/W2470368200,Deep Neural Networks Based Recognition of Plant Diseases by Leaf Image Classification,"The latest generation of convolutional neural networks (CNNs) has achieved impressive results in the field of image classification. This paper is concerned with a new approach to the development of plant disease recognition model, based on leaf image classification, by the use of deep convolutional networks. Novel way of training and the methodology used facilitate a quick and easy system implementation in practice. The developed model is able to recognize 13 different types of plant diseases out of healthy leaves, with the ability to distinguish plant leaves from their surroundings. According to our knowledge, this method for plant disease recognition has been proposed for the first time. All essential steps required for implementing this disease recognition model are fully described throughout the paper, starting from gathering images in order to create a database, assessed by agricultural experts. Caffe, a deep learning framework developed by Berkley Vision and Learning Centre, was used to perform the deep CNN training. The experimental results on the developed model achieved precision between 91% and 98%, for separate class tests, on average 96.3%.",2016,Computational Intelligence and Neuroscience,journal,"['Srdjan Sladojević', 'Marko Arsenović', 'Andraš Anderla', 'Dubravko Ćulibrk', 'Darko Stefanović']",1872,"['Artificial intelligence', 'Convolutional neural network', 'Computer science', 'Deep learning', 'Plant disease', 'Pattern recognition (psychology)', 'Field (mathematics)', 'Machine learning', 'Artificial neural network', 'Contextual image classification', 'Image processing', 'Image (mathematics)', 'Mathematics', 'Biology', 'Pure mathematics', 'Biotechnology']",https://doi.org/10.1155/2016/3289801,article,en,5,"Srdjan Sladojević, Marko Arsenović, Andraš Anderla, Dubravko Ćulibrk, Darko Stefanović","Artificial intelligence, Convolutional neural network, Computer science, Deep learning, Plant disease"
https://openalex.org/W2150936467,Dentate Granule Cell Neurogenesis Is Increased by Seizures and Contributes to Aberrant Network Reorganization in the Adult Rat Hippocampus,"The dentate granule cell layer of the rodent hippocampal formation has the distinctive property of ongoing neurogenesis that continues throughout adult life. In both human temporal lobe epilepsy and rodent models of limbic epilepsy, this same neuronal population undergoes extensive remodeling, including reorganization of mossy fibers, dispersion of the granule cell layer, and the appearance of granule cells in ectopic locations within the dentate gyrus. The mechanistic basis of these abnormalities, as well as their potential relationship to dentate granule cell neurogenesis, is unknown. We used a systemic chemoconvulsant model of temporal lobe epilepsy and bromodeoxyuridine (BrdU) labeling to investigate the effects of prolonged seizures on dentate granule cell neurogenesis in adult rats, and to examine the contribution of newly differentiated dentate granule cells to the network changes seen in this model. Pilocarpine-induced status epilepticus caused a dramatic and prolonged increase in cell proliferation in the dentate subgranular proliferative zone (SGZ), an area known to contain neuronal precursor cells. Colocalization of BrdU-immunolabeled cells with the neuron-specific markers turned on after division, 64 kDa, class III beta-tubulin, or microtubule-associated protein-2 showed that the vast majority of these mitotically active cells differentiated into neurons in the granule cell layer. Newly generated dentate granule cells also appeared in ectopic locations in the hilus and inner molecular layer of the dentate gyrus. Furthermore, developing granule cells projected axons aberrantly to both the CA3 pyramidal cell region and the dentate inner molecular layer. Induction of hippocampal seizure activity by perforant path stimulation resulted in an increase in SGZ mitotic activity similar to that seen with pilocarpine administration. These observations indicate that prolonged seizure discharges stimulate dentate granule cell neurogenesis, and that hippocampal network plasticity associated with epileptogenesis may arise from aberrant connections formed by newly born dentate granule cells.",1997,Journal of Neuroscience,journal,"['Jack M. Parent', 'Timothy W. Yu', 'Rebecca T. Leibowitz', 'Daniel H. Geschwind', 'Robert S. Sloviter', 'Daniel H. Lowenstein']",1867,"['Dentate gyrus', 'Neurogenesis', 'Granule cell', 'Hippocampal formation', 'Neuroscience', 'Subgranular zone', 'Perforant path', 'Biology', 'Doublecortin', 'Cell biology', 'Neural stem cell', 'Stem cell', 'Subventricular zone']",https://doi.org/10.1523/jneurosci.17-10-03727.1997,article,en,6,"Jack M. Parent, Timothy W. Yu, Rebecca T. Leibowitz, Daniel H. Geschwind, Robert S. Sloviter","Dentate gyrus, Neurogenesis, Granule cell, Hippocampal formation, Neuroscience"
https://openalex.org/W3120392574,Perineuronal nets stabilize the grid cell network,"Grid cells are part of a widespread network which supports navigation and spatial memory. Stable grid patterns appear late in development, in concert with extracellular matrix aggregates termed perineuronal nets (PNNs) that condense around inhibitory neurons. It has been suggested that PNNs stabilize synaptic connections and long-term memories, but their role in the grid cell network remains elusive. We show that removal of PNNs leads to lower inhibitory spiking activity, and reduces grid cells' ability to create stable representations of a novel environment. Furthermore, in animals with disrupted PNNs, exposure to a novel arena corrupted the spatiotemporal relationships within grid cell modules, and the stored representations of a familiar arena. Finally, we show that PNN removal in entorhinal cortex distorted spatial representations in downstream hippocampal neurons. Together this work suggests that PNNs provide a key stabilizing element for the grid cell network.",2021,Nature Communications,journal,"['Ane Charlotte Christensen', 'Kristian Kinden Lensjø', 'Mikkel Elle Lepperød', 'Svenn-Arne Dragly', 'Halvard Sutterud', 'Jan Sigurd Blackstad', 'Marianne Fyhn', 'Torkel Hafting']",1852,"['Perineuronal net', 'Grid cell', 'Hippocampal formation', 'Entorhinal cortex', 'Neuroscience', 'Computer science', 'Inhibitory postsynaptic potential', 'Grid', 'Hippocampus', 'Nerve net', 'Biology', 'Mathematics', 'Geometry']",https://doi.org/10.1038/s41467-020-20241-w,article,en,8,"Ane Charlotte Christensen, Kristian Kinden Lensjø, Mikkel Elle Lepperød, Svenn-Arne Dragly, Halvard Sutterud","Perineuronal net, Grid cell, Hippocampal formation, Entorhinal cortex, Neuroscience"
https://openalex.org/W2964236337,Deep learning for sentiment analysis: A survey,"Deep learning has emerged as a powerful machine learning technique that learns multiple layers of representations or features of the data and produces state‐of‐the‐art prediction results. Along with the success of deep learning in many application domains, deep learning is also used in sentiment analysis in recent years. This paper gives an overview of deep learning and then provides a comprehensive survey of its current applications in sentiment analysis. This article is categorized under: Fundamental Concepts of Data and Knowledge > Data Concepts Algorithmic Development > Text Mining",2018,Wiley Interdisciplinary Reviews Data Mining and Knowledge Discovery,journal,"['Lei Zhang', 'Shuai Wang', 'Bing Liu']",1826,"['Computer science', 'Deep learning', 'Sentiment analysis', 'Artificial intelligence', 'Data science', 'Machine learning', 'Natural language processing']",https://doi.org/10.1002/widm.1253,article,en,3,"Lei Zhang, Shuai Wang, Bing Liu","Computer science, Deep learning, Sentiment analysis, Artificial intelligence, Data science"
https://openalex.org/W2144631174,Metabolic reduction in the posterior cingulate cortex in very early Alzheimer's disease,"This study investigated cerebral glucose metabolism in very early Alzheimer's disease, before a clinical diagnosis of probable Alzheimer's disease is possible, using [18F]fluorodeoxyglucose positron emission tomography. First, 66 patients with probable Alzheimer's disease with a spectrum of dementia severity (Mini-Mental State Examination score, 0-23) were recruited and studied. Cortical metabolic activity was analyzed topographically using three-dimensional stereotactic surface projections. Regression analysis was performed for each brain pixel to predict metabolic patterns of very early disease. Predictions were tested prospectively in a group of 8 patients who complained only of memory impairment without general cognitive decline (Mini-Mental State Examination score, 25 +/- 1) at the time of scanning but whose condition later progressed to probable Alzheimer's disease. Both results were compared to cerebral metabolic activity in 22 age-similar normal control subjects. Prediction and analysis of actual patients consistently indicated marked metabolic reduction (21-22%) in the posterior cingulate cortex and cinguloparietal transitional area in patients with very early Alzheimer's disease. Mean metabolic reduction in the posterior cingulate cortex was significantly greater than that in the lateral neocortices or parahippocampal cortex. The result suggests a functional importance for the posterior cingulate cortex in impairment of learning and memory, which is a feature of very early Alzheimer's disease.",1997,Annals of Neurology,journal,"['Satoshi Minoshima', 'Bruno Giordani', 'Stanley Berent', 'Kirk A. Frey', 'Norman L. Foster', 'David E. Kuhl']",1785,"['Posterior cingulate', ""Alzheimer's disease"", 'Dementia', 'Cingulate cortex', 'Cortex (anatomy)', 'Degenerative disease', 'Cerebral cortex', 'Disease', 'Anterior cingulate cortex', 'Psychology', 'Temporal cortex', 'Medicine', 'Internal medicine', 'Cardiology', 'Neuroscience', 'Cognition', 'Central nervous system']",https://doi.org/10.1002/ana.410420114,article,en,6,"Satoshi Minoshima, Bruno Giordani, Stanley Berent, Kirk A. Frey, Norman L. Foster","Posterior cingulate, Alzheimer's disease, Dementia, Cingulate cortex, Cortex (anatomy)"
https://openalex.org/W2156640153,Neuromorphic Silicon Neuron Circuits,"Hardware implementations of spiking neurons can be extremely useful for a large variety of applications, ranging from high-speed modeling of large-scale neural systems to real-time behaving systems, to bidirectional brain-machine interfaces. The specific circuit solutions used to implement silicon neurons depend on the application requirements. In this paper we describe the most common building blocks and techniques used to implement these circuits, and present an overview of a wide range of neuromorphic silicon neurons, which implement different computational models, ranging from biophysically realistic and conductance-based Hodgkin-Huxley models to bi-dimensional generalized adaptive integrate and fire models. We compare the different design methodologies used for each silicon neuron design described, and demonstrate their features with experimental results, measured from a wide range of fabricated VLSI chips.",2011,Frontiers in Neuroscience,journal,"['Giacomo Indiveri', 'B. Linares-Barranco', 'Tara Julia Hamilton', 'André van Schaik', 'Ralph Etienne‐Cummings', 'Tobi Delbrück', 'Shih‐Chii Liu', 'Piotr Dudek', 'Philipp Häfliger', 'Sylvie Renaud', 'Johannes Schemmel', 'Gert Cauwenberghs', 'John V. Arthur', 'K.M. Hynna', 'Fopefolu Folowosele', 'Sylvain Saïghi', 'Teresa Serrano‐Gotarredona', 'Jayawan Wijekoon', 'Yingxue Wang', 'Kwabena Boahen']",1778,"['Neuromorphic engineering', 'Computer science', 'Ranging', 'Very-large-scale integration', 'Electronic circuit', 'Implementation', 'Range (aeronautics)', 'Computer architecture', 'Silicon', 'Biological neuron model', 'Artificial neural network', 'Electronic engineering', 'Computer engineering', 'Artificial intelligence', 'Embedded system', 'Electrical engineering', 'Engineering', 'Materials science', 'Telecommunications', 'Aerospace engineering', 'Programming language', 'Metallurgy']",https://doi.org/10.3389/fnins.2011.00073,article,en,20,"Giacomo Indiveri, B. Linares-Barranco, Tara Julia Hamilton, André van Schaik, Ralph Etienne‐Cummings","Neuromorphic engineering, Computer science, Ranging, Very-large-scale integration, Electronic circuit"
https://openalex.org/W2550821151,Google’s Multilingual Neural Machine Translation System: Enabling Zero-Shot Translation,"We propose a simple solution to use a single Neural Machine Translation (NMT) model to translate between multiple languages. Our solution requires no changes to the model architecture from a standard NMT system but instead introduces an artificial token at the beginning of the input sentence to specify the required target language. Using a shared wordpiece vocabulary, our approach enables Multilingual NMT systems using a single model. On the WMT’14 benchmarks, a single multilingual model achieves comparable performance for English→French and surpasses state-of-theart results for English→German. Similarly, a single multilingual model surpasses state-of-the-art results for French→English and German→English on WMT’14 and WMT’15 benchmarks, respectively. On production corpora, multilingual models of up to twelve language pairs allow for better translation of many individual pairs. Our models can also learn to perform implicit bridging between language pairs never seen explicitly during training, showing that transfer learning and zero-shot translation is possible for neural translation. Finally, we show analyses that hints at a universal interlingua representation in our models and also show some interesting examples when mixing languages.",2017,Transactions of the Association for Computational Linguistics,journal,"['Melvin Johnson', 'Mike Schuster', 'Quoc V. Le', 'Maxim Krikun', 'Yonghui Wu', 'Zhifeng Chen', 'Nikhil Thorat', 'Fernanda Viégas', 'Martin Wattenberg', 'Greg S. Corrado', 'Macduff Hughes', 'Jay B. Dean']",1734,"['Computer science', 'Machine translation', 'Natural language processing', 'Artificial intelligence', 'Sentence', 'Language model', 'German', 'Security token', 'Example-based machine translation', 'Bridging (networking)', 'Translation (biology)', 'Linguistics', 'Gene', 'Philosophy', 'Messenger RNA', 'Chemistry', 'Biochemistry', 'Computer network', 'Computer security']",https://doi.org/10.1162/tacl_a_00065,article,en,12,"Melvin Johnson, Mike Schuster, Quoc V. Le, Maxim Krikun, Yonghui Wu","Computer science, Machine translation, Natural language processing, Artificial intelligence, Sentence"
https://openalex.org/W2803193013,"The Ryerson Audio-Visual Database of Emotional Speech and Song (RAVDESS): A dynamic, multimodal set of facial and vocal expressions in North American English","The RAVDESS is a validated multimodal database of emotional speech and song. The database is gender balanced consisting of 24 professional actors, vocalizing lexically-matched statements in a neutral North American accent. Speech includes calm, happy, sad, angry, fearful, surprise, and disgust expressions, and song contains calm, happy, sad, angry, and fearful emotions. Each expression is produced at two levels of emotional intensity, with an additional neutral expression. All conditions are available in face-and-voice, face-only, and voice-only formats. The set of 7356 recordings were each rated 10 times on emotional validity, intensity, and genuineness. Ratings were provided by 247 individuals who were characteristic of untrained research participants from North America. A further set of 72 participants provided test-retest data. High levels of emotional validity and test-retest intrarater reliability were reported. Corrected accuracy and composite ""goodness"" measures are presented to assist researchers in the selection of stimuli. All recordings are made freely available under a Creative Commons license and can be downloaded at https://doi.org/10.5281/zenodo.1188976.",2018,PLoS ONE,journal,"['Steven R. Livingstone', 'Frank Russo']",1726,"['Disgust', 'Surprise', 'Facial expression', 'Psychology', 'Emotional expression', 'Set (abstract data type)', 'Audiology', 'Face (sociological concept)', 'Speech recognition', 'Cognitive psychology', 'Anger', 'Computer science', 'Linguistics', 'Communication', 'Social psychology', 'Medicine', 'Philosophy', 'Programming language']",https://doi.org/10.1371/journal.pone.0196391,article,en,2,"Steven R. Livingstone, Frank Russo","Disgust, Surprise, Facial expression, Psychology, Emotional expression"
https://openalex.org/W2005926822,The human brain in numbers: a linearly scaled-up primate brain,"The human brain has often been viewed as outstanding among mammalian brains: the most cognitively able, the largest-than-expected from body size, endowed with an overdeveloped cerebral cortex that represents over 80% of brain mass, and purportedly containing 100 billion neurons and 10x more glial cells. Such uniqueness was seemingly necessary to justify the superior cognitive abilities of humans over larger-brained mammals such as elephants and whales. However, our recent studies using a novel method to determine the cellular composition of the brain of humans and other primates as well as of rodents and insectivores show that, since different cellular scaling rules apply to the brains within these orders, brain size can no longer be considered a proxy for the number of neurons in the brain. These studies also showed that the human brain is not exceptional in its cellular composition, as it was found to contain as many neuronal and non-neuronal cells as would be expected of a primate brain of its size. Additionally, the so-called overdeveloped human cerebral cortex holds only 19% of all brain neurons, a fraction that is similar to that found in other mammals. In what regards absolute numbers of neurons, however, the human brain does have two advantages compared to other mammalian brains: compared to rodents, and probably to whales and elephants as well, it is built according to the very economical, space-saving scaling rules that apply to other primates; and, among economically built primate brains, it is the largest, hence containing the most neurons. These findings argue in favor of a view of cognitive abilities that is centered on absolute numbers of neurons, rather than on body size or encephalization, and call for a re-examination of several concepts related to the exceptionality of the human brain.",2009,Frontiers in Human Neuroscience,journal,['Suzana Herculano‐Houzel'],1726,"['Human brain', 'Primate', 'Neuroscience', 'Brain size', 'Cerebral cortex', 'Mammalian brain', 'Non-human', 'Biology', 'Encephalization', 'Cortex (anatomy)', 'Medicine', 'Radiology', 'Political science', 'Law', 'Magnetic resonance imaging']",https://doi.org/10.3389/neuro.09.031.2009,article,en,1,Suzana Herculano‐Houzel,"Human brain, Primate, Neuroscience, Brain size, Cerebral cortex"
https://openalex.org/W4206484811,"A Metaverse: Taxonomy, Components, Applications, and Open Challenges","Unlike previous studies on the Metaverse based on Second Life, the current Metaverse is based on the social value of Generation Z that online and offline selves are not different. With the technological development of deep learning-based high-precision recognition models and natural generation models, Metaverse is being strengthened with various factors, from mobile-based always-on access to connectivity with reality using virtual currency. The integration of enhanced social activities and neural-net methods requires a new definition of Metaverse suitable for the present, different from the previous Metaverse. This paper divides the concepts and essential techniques necessary for realizing the Metaverse into three components (i.e., hardware, software, and contents) and three approaches (i.e., user interaction, implementation, and application) rather than marketing or hardware approach to conduct a comprehensive analysis. Furthermore, we describe essential methods based on three components and techniques to Metaverse’s representative Ready Player One, Roblox, and Facebook research in the domain of films, games, and studies. Finally, we summarize the limitations and directions for implementing the immersive Metaverse as social influences, constraints, and open challenges.",2022,IEEE Access,journal,"['Sangmin Park', 'Young‐Gab Kim']",1713,"['Computer science', 'Taxonomy (biology)', 'Metaverse', 'Data science', 'World Wide Web', 'Human–computer interaction', 'Ecology', 'Virtual reality', 'Biology']",https://doi.org/10.1109/access.2021.3140175,article,en,2,"Sangmin Park, Young‐Gab Kim","Computer science, Taxonomy (biology), Metaverse, Data science, World Wide Web"
https://openalex.org/W2800819102,Rainfall–runoff modelling using Long Short-Term Memory (LSTM) networks,"Abstract. Rainfall–runoff modelling is one of the key challenges in the field of hydrology. Various approaches exist, ranging from physically based over conceptual to fully data-driven models. In this paper, we propose a novel data-driven approach, using the Long Short-Term Memory (LSTM) network, a special type of recurrent neural network. The advantage of the LSTM is its ability to learn long-term dependencies between the provided input and output of the network, which are essential for modelling storage effects in e.g. catchments with snow influence. We use 241 catchments of the freely available CAMELS data set to test our approach and also compare the results to the well-known Sacramento Soil Moisture Accounting Model (SAC-SMA) coupled with the Snow-17 snow routine. We also show the potential of the LSTM as a regional hydrological model in which one model predicts the discharge for a variety of catchments. In our last experiment, we show the possibility to transfer process understanding, learned at regional scale, to individual catchments and thereby increasing model performance when compared to a LSTM trained only on the data of single catchments. Using this approach, we were able to achieve better model performance as the SAC-SMA + Snow-17, which underlines the potential of the LSTM for hydrological modelling applications.",2018,Hydrology and earth system sciences,journal,"['Frederik Kratzert', 'Daniel Klotz', 'Claire Brenner', 'Karsten Schulz', 'Mathew Herrnegger']",1705,"['Surface runoff', 'Snow', 'Computer science', 'Hydrology (agriculture)', 'Hydrological modelling', 'Artificial neural network', 'Scale (ratio)', 'Key (lock)', 'Term (time)', 'Field (mathematics)', 'Process (computing)', 'Environmental science', 'Artificial intelligence', 'Meteorology', 'Climatology', 'Cartography', 'Geology', 'Ecology', 'Geotechnical engineering', 'Biology', 'Mathematics', 'Physics', 'Geography', 'Quantum mechanics', 'Computer security', 'Operating system', 'Pure mathematics']",https://doi.org/10.5194/hess-22-6005-2018,article,en,5,"Frederik Kratzert, Daniel Klotz, Claire Brenner, Karsten Schulz, Mathew Herrnegger","Surface runoff, Snow, Computer science, Hydrology (agriculture), Hydrological modelling"
https://openalex.org/W2048613949,The Generality of Working Memory Capacity: A Latent-Variable Approach to Verbal and Visuospatial Memory Span and Reasoning.,"A latent-variable study examined whether verbal and visuospatial working memory (WM) capacity measures reflect a primarily domain-general construct by testing 236 participants in 3 span tests each of verbal WM. visuospatial WM, verbal short-term memory (STM), and visuospatial STM. as well as in tests of verbal and spatial reasoning and general fluid intelligence (Gf). Confirmatory' factor analyses and structural equation models indicated that the WM tasks largely reflected a domain-general factor, whereas STM tasks, based on the same stimuli as the WM tasks, were much more domain specific. The WM construct was a strong predictor of Gf and a weaker predictor of domain-specific reasoning, and the reverse was true for the STM construct. The findings support a domain-general view of WM capacity, in which executive-attention processes drive the broad predictive utility of WM span measures, and domain-specific storage and rehearsal processes relate more strongly to domain-specific aspects of complex cognition.",2004,Journal of Experimental Psychology General,journal,"['Michael J. Kane', 'David Z. Hambrick', 'Stephen W. Tuholski', 'Oliver Wilhelm', 'Tabitha W. Payne', 'Randall W. Engle']",1684,"['Working memory', 'Psychology', 'Generality', 'Cognitive psychology', 'Construct (python library)', 'Short-term memory', 'Verbal memory', 'Confirmatory factor analysis', 'Memory span', 'Latent variable', 'Cognition', 'Verbal reasoning', 'Spatial memory', 'Structural equation modeling', 'Developmental psychology', 'Artificial intelligence', 'Neuroscience', 'Computer science', 'Programming language', 'Psychotherapist', 'Machine learning']",https://doi.org/10.1037/0096-3445.133.2.189,article,en,6,"Michael J. Kane, David Z. Hambrick, Stephen W. Tuholski, Oliver Wilhelm, Tabitha W. Payne","Working memory, Psychology, Generality, Cognitive psychology, Construct (python library)"
https://openalex.org/W2953303875,A Survey of Autonomous Driving: <i>Common Practices and Emerging Technologies</i>,"Automated driving systems (ADSs) promise a safe, comfortable and efficient driving experience. However, fatalities involving vehicles equipped with ADSs are on the rise. The full potential of ADSs cannot be realized unless the robustness of state-of-the-art is improved further. This paper discusses unsolved problems and surveys the technical aspect of automated driving. Studies regarding present challenges, high-level system architectures, emerging methodologies and core functions including localization, mapping, perception, planning, and human machine interfaces, were thoroughly reviewed. Furthermore, many state-of-the-art algorithms were implemented and compared on our own platform in a real-world driving setting. The paper concludes with an overview of available datasets and tools for ADS development.",2020,IEEE Access,journal,"['Ekim Yurtsever', 'Jacob Lambert', 'Alexander Carballo', 'Kazuya Takeda']",1680,"['Robustness (evolution)', 'Computer science', 'Perception', 'Emerging technologies', 'Data science', 'Systems engineering', 'Human–computer interaction', 'Artificial intelligence', 'Engineering', 'Gene', 'Biology', 'Biochemistry', 'Chemistry', 'Neuroscience']",https://doi.org/10.1109/access.2020.2983149,article,en,4,"Ekim Yurtsever, Jacob Lambert, Alexander Carballo, Kazuya Takeda","Robustness (evolution), Computer science, Perception, Emerging technologies, Data science"
https://openalex.org/W2144095870,Response of Neurons in the Lateral Intraparietal Area during a Combined Visual Discrimination Reaction Time Task,"Decisions about the visual world can take time to form, especially when information is unreliable. We studied the neural correlate of gradual decision formation by recording activity from the lateral intraparietal cortex (area LIP) of rhesus monkeys during a combined motion-discrimination reaction-time task. Monkeys reported the direction of random-dot motion by making an eye movement to one of two peripheral choice targets, one of which was within the response field of the neuron. We varied the difficulty of the task and measured both the accuracy of direction discrimination and the time required to reach a decision. Both the accuracy and speed of decisions increased as a function of motion strength. During the period of decision formation, the epoch between onset of visual motion and the initiation of the eye movement response, LIP neurons underwent ramp-like changes in their discharge rate that predicted the monkey's decision. A steeper rise in spike rate was associated with stronger stimulus motion and shorter reaction times. The observations suggest that neurons in LIP integrate time-varying signals that originate in the extrastriate visual cortex, accumulating evidence for or against a specific behavioral response. A threshold level of LIP activity appears to mark the completion of the decision process and to govern the tradeoff between accuracy and speed of perception.",2002,Journal of Neuroscience,journal,"['Jamie D. Roitman', 'Michael N. Shadlen']",1667,"['Stimulus (psychology)', 'Neuroscience', 'Extrastriate cortex', 'Visual cortex', 'Psychology', 'Eye movement', 'Perception', 'Task (project management)', 'Visual search', 'Motion perception', 'Audiology', 'Cognitive psychology', 'Medicine', 'Management', 'Economics']",https://doi.org/10.1523/jneurosci.22-21-09475.2002,article,en,2,"Jamie D. Roitman, Michael N. Shadlen","Stimulus (psychology), Neuroscience, Extrastriate cortex, Visual cortex, Psychology"
https://openalex.org/W2037689983,Neurodevelopmental Trajectories of the Human Cerebral Cortex,"Understanding the organization of the cerebral cortex remains a central focus of neuroscience. Cortical maps have relied almost exclusively on the examination of postmortem tissue to construct structural, architectonic maps. These maps have invariably distinguished between areas with fewer discernable layers, which have a less complex overall pattern of lamination and lack an internal granular layer, and those with more complex laminar architecture. The former includes several agranular limbic areas, and the latter includes the homotypical and granular areas of association and sensory cortex. Here, we relate these traditional maps to developmental data from noninvasive neuroimaging. Changes in cortical thickness were determined in vivo from 764 neuroanatomic magnetic resonance images acquired longitudinally from 375 typically developing children and young adults. We find differing levels of complexity of cortical growth across the cerebrum, which align closely with established architectonic maps. Cortical regions with simple laminar architecture, including most limbic areas, predominantly show simpler growth trajectories. These areas have clearly identified homologues in all mammalian brains and thus likely evolved in early mammals. In contrast, polysensory and high-order association areas of cortex, the most complex areas in terms of their laminar architecture, also have the most complex developmental trajectories. Some of these areas are unique to, or dramatically expanded in primates, lending an evolutionary significance to the findings. Furthermore, by mapping a key characteristic of these development trajectories (the age of attaining peak cortical thickness) we document the dynamic, heterochronous maturation of the cerebral cortex through time lapse sequences (""movies"").",2008,Journal of Neuroscience,journal,"['Philip Shaw', 'Noor Jehan Kabani', 'Jason P. Lerch', 'Kristen Eckstrand', 'Rhoshel Lenroot', 'Nitin Gogtay', 'Deanna Greenstein', 'Liv Clasen', 'Alan C. Evans', 'Judith L. Rapoport', 'Jay N. Giedd', 'Steve P. Wise']",1664,"['Neuroscience', 'Laminar organization', 'Cerebral cortex', 'Cortex (anatomy)', 'Cerebrum', 'Biology', 'Sensory system', 'Human brain', 'Temporal cortex', 'Anatomy', 'Psychology', 'Central nervous system']",https://doi.org/10.1523/jneurosci.5309-07.2008,article,en,12,"Philip Shaw, Noor Jehan Kabani, Jason P. Lerch, Kristen Eckstrand, Rhoshel Lenroot","Neuroscience, Laminar organization, Cerebral cortex, Cortex (anatomy), Cerebrum"
